0.443532635000000	2.68591730400000	1
0.787939733000000	1.24775439300000	1
5.44522879100000	5.45317139800000	2
0.409969190000000	1.37148058200000	1
0.675784793000000	2.42895683200000	1
0.578029157000000	1.18708455100000	1
1.03649525800000	2.37981390600000	1
5.10237845400000	5.26913741400000	2
1.44597660900000	2.48345759800000	1
4.97577896900000	6.74678725400000	2
0.326939483000000	1.28138008700000	1
5.55455537300000	5.76805160900000	2
5.43319098800000	5.63771232300000	2
1.90024523500000	2.20236506000000	1
5.19432975300000	5.74665590300000	2
1.67364769200000	1.54287757500000	1
1.24896379400000	1.06714642300000	1
4.25827023700000	6.30562935800000	2
0.949376624000000	1.87026388700000	1
4.84611604700000	6.45391350900000	2
5.37193159900000	6.24551609500000	2
4.57153649900000	6.48194905200000	2
4.78910628800000	6.91897523200000	2
4.69416995800000	6.83244051500000	2
0.976914695000000	1.75673645200000	1
0.379632035000000	1.94563635900000	1
0.831868859000000	2.18370879200000	1
5.63160920600000	6.64062275200000	2
5.12498566000000	5.66420921600000	2
1.07173171700000	1.80243514600000	1
1.10516990200000	1.26855200200000	1
5.15914570900000	5.74174168900000	2
4.84517714500000	6.79492821100000	2
4.54052704800000	6.40267878500000	2
5.05979842000000	5.85275357400000	2
5.57297737400000	6.12511038900000	2
0.977271249000000	1.67083762500000	1
1.28816987200000	2.67061956500000	1
0.874313003000000	3.05348220800000	1
1.14075109200000	2.79707718700000	1
1.49184007600000	1.06718038500000	1
4.11629213800000	5.42724307700000	2
5.05704279500000	6.72100831700000	2
1.10719376600000	2.00093321700000	1
1.16619027200000	1.21801802000000	1
0.598074015000000	1.38342016700000	1
4.64706861100000	5.29652491400000	2
4.92281219000000	5.23748141700000	2
5.43502739600000	6.19325039400000	2
0.885177346000000	2.49224124100000	1
5.34498871000000	4.82435866800000	2
5.25420102900000	6.39435744300000	2
4.51018724800000	5.23206557300000	2
5.23594423400000	6.48804160900000	2
5.10578872100000	6.31416240800000	2
5.13980366100000	5.71682160700000	2
1.24919555700000	1.70809640300000	1
4.78295862900000	6.48350839700000	2
0.307943660000000	1.15249700400000	1
4.79689038300000	5.56720673200000	2
4.81787111800000	6.94048528000000	2
4.43826452700000	5.98558845300000	2
4.49291900900000	6.35385073600000	2
1.97957555300000	2.21873585500000	1
5.78857539300000	5.87106132500000	2
5.36813698800000	6.15987011900000	2
0.563010261000000	2.60723673300000	1
1.35003319400000	2.41825585400000	1
1.05832553200000	1.03927985100000	1
0.864923998000000	2.20817598100000	1
4.91155641700000	6.36050999300000	2
4.28290263700000	6.31373989700000	2
1.54357557000000	1.67503592200000	1
4.67143718700000	5.76342927000000	2
1.18167091400000	2.57228392000000	1
5.37024334000000	5.79942504300000	2
5.15943609800000	6.17524748300000	2
4.84803333100000	5.86492188900000	2
4.93413250900000	5.42726637800000	2
5.20394533400000	5.46889916100000	2
5.13473204800000	4.94072826200000	2
4.28856567200000	6.37199384500000	2
5.92866058400000	6.07292811300000	2
1.08121858000000	1.77636506600000	1
1.42950356200000	2.19376983200000	1
0.827202240000000	2.22127988600000	1
3.95936000900000	5.91190125000000	2
0.967009507000000	2.02298923700000	1
4.17650456700000	6.28733975500000	2
1.11453654900000	2.58713090900000	1
1.00056608800000	1.40167592900000	1
5.33656479200000	6.08530911500000	2
2.00604433200000	1.27493383900000	1
3.08154893100000	6.13276481600000	2
1.30194734600000	2.12607313700000	1
1.12548609600000	1.92479889600000	1
6.26802245900000	6.08391463600000	2
5.76447486300000	5.94404888200000	2
5.22352775300000	5.80831413200000	2
4.82444287700000	5.55284376400000	2
1.04699179900000	1.91777305000000	1
1.20243361200000	1.41259895900000	1
0.997228535000000	2.69748713000000	1
4.70400296000000	5.35881219200000	2
5.22471926200000	6.03014805500000	2
5.67513951800000	6.81795635100000	2
0.814843707000000	2.15976247500000	1
4.96511185200000	6.12695372700000	2
0.884611041000000	3.40584714600000	1
1.01400123300000	1.68816174300000	1
1.46980641200000	2.33949682700000	1
1.38260945000000	2.22391636300000	1
1.85169865500000	1.54221786300000	1
